%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1519700453106983678,7132,1519700453093630075,optoforce_0,-0.0422119037569,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700453139893559,7133,1519700453123614072,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700453174887405,7134,1519700453153707027,optoforce_0,-0.0140706345856,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700453207543578,7135,1519700453193639993,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700453239689421,7136,1519700453223802089,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453274005669,7137,1519700453253711938,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453307133605,7138,1519700453294100999,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700453339246540,7139,1519700453323658943,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453372122825,7140,1519700453353728055,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453406436577,7141,1519700453393673896,optoforce_0,-0.0422119037569,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700453437807798,7142,1519700453423705101,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700453473186673,7143,1519700453453728914,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453507453819,7144,1519700453493721008,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453539905724,7145,1519700453523706912,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453573729869,7146,1519700453553745031,optoforce_0,-0.0140706345856,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700453607434219,7147,1519700453583667039,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
